sentimento_modelo,categoria_modelo,loja,comentario,confianca_sentimento,confianca_categoria
 muitas vezes fazendo ficar dificil de abrir e achar produtos. Acho que a loja deveria ser arrumada antes do expediente,0.4904,L5053-MORUMBI (1278),"Tenho ido muito na loja do Morumbi, próxima a Av. Jorge Joao Saad. TODA vez que vou, tem caixa em cima das gôndolas - parece que os atendentes estavam arrumando a loja, e ""esqueceram"""" ou deixaram as caixas em cima de gôndolas"," e não durante - como está parecendo ser.""",True
 e assim seguimos,0.4485,L5002-ALPHAVILLE (0290),"Estou desde já sofrendo ou melhor pensando, como vou morar em outro Estado,e não ter a Swift, já fui informada que não tem, óhhh vai ser difícil,  mas estou deixando meu SP do coração , pôr uma boa causa, ""Qualidade de Vida"""""," mudanças acontecem para o melhor..""",True
" DEUS ABENÇOE.""",False,L5152-ALTO DA BOA VISTA,"Simples, acho... possibilidade de aumentar as páginas, tipo ""pinça"""" e também ptomover fundo noite/dia com letras bem contrastantes. Será """"nota 20"""" dada por todos nós do grande grupo dos portadores de BAIXA VISÃO. OBRIGADO",positivo,Outros / Genéricos
" e ainda com  atendimento displicente e pouco caso.""",True,L5042-IPIRANGA (1237),"Os funcionários são desatentos, o tempo todo conversando entre eles, parece que nem percebem o cliente na loja. Há uma quantidade boa de atendentes, porém sempre desatentos. O cliente tem que ""cacá-los"""" para ser atendidos",negativo,Atendimento / Loja física
 envolvendo o pedaço de frango). Para o peso da marca,0.5546,L5244-TAGUATINGA SUL,"Vocês precisam urgentemente rever os espetinhos que vendem... comprei o de frango e quando abri, não entendi... ""toras"""" de bacon intercalando os pedaços de frango - pensei que fosse algo do tipo medalhão (o banco fatiado"," merecia mais...""",False
 veio falar que na descrição era outro produto.,Outros / Genéricos,L5253-HORTO,"Peguei um espetinho de queijo e o preço que estava em cima era 14 e alguma coisa.
Ao passar no caixa o valor estava mais 26 reais.
Indaguei a funcionária e fomos verificar.
Outra funcionária que já tinha ""batido o ponto""""",,
" nao sei se foi despreparo dela ou se a loja não tem um espaço adequado nas áreas internas para esse tipo de momento. Vale verificar.""",True,L5040-GUARULHOS (1211),"Sempre tem algum item faltante. Na ultima compra foi o pacote de morangos de 1kg.
Uma outra coisa foi ter presenciado a gestora da unidade dando um ""feedback"""" coletivo a equipe no meio da loja. Como benefício da dúvida",neutro,Atendimento / Loja física
 é sempre construtiva, para retornar à loja para TROCAR O PRODUTO. NO MEU ENTENDER,L5139-SBC RUDGE RAMOS,"No meu caso, pedi para a funcionária da loja, um pacote de MEDALHÃO DE CARNE. Fui atendido e logo me dirigi ao caixa. Paguei, fui para casa e ""SURPRESA""""... o pacote ERA DE """"BIFES"""" de filé de carne. Minha observação", mas esse ERRO, isso não poderia ter acontecido
 o frete some... Temos várias compras no site da swift eu e minha esposa,Outros / Genéricos,L5230-LARGO DO MACHADO,"O site é péssimo, as vezes não apresenta opções de frete e me dá uma só opção de retirada, em bairro longe, embora possa ir a pé até uma loja exclusiva da swift, ""indisponível"""" aparece em todos quando volta ao normal", mas concordamos que é um sofrimento. A questão é só a praticidade.,
" mas não anda compensando.""",True,L5016-ANDRADINA (0573),"Layout da loja ficou estranho com a ultima mudança, alguns produtos ficaram ""apagados"""". Acredito que deveriam explorar mais os produtos e trazer mais benefícios a quem compra lá. A promoção em dobro costuma ser boa",neutro,Qualidade do produto
 Sra.  Fátima," bem como ofertando o valor de 3 peças de picanha como vale-compra. Peço a gentileza de não colocarem produtos de 2a linha sem a devida informação. Sou cliente de vocês desde quando a loja de Alphaville ainda tinha a designação de Bertin. Não condiz com a Swift vender """"gato por lebre"""". Sou cliente fiel",L5221-BARUERI (BETHAVILLE),"Bom dia!
Comprei 6 peças de picanha COMBO na Loja Swift Bethaville, em Barueri, todavia, todas elas estavam bastante duras para mastigação, embora grelhadas ao ""ponto menos"""". Informei tal situação à Gerente da Loja", que prontamente me atendeu," mesmo quando comprei as carnes """"Mais"""""
 porém,0.7461,L5219-AV. ITAQUERA,"Bom dia, efetuei a compra de 7,6 K de medalhão de picanha para um churrasco com a família. Encontramos uma carne dura, não encontramos dentro do pacote o que informa o pacote "" picanha"""". Sou cliente a muito tempo"," ficamos decepcionados com a qualidade da carne.""",False
" bife por exemplo""",True,L5047-SAO BERNARDO (1255),"Adoro alguns..: mas a marmita prato feito muito ruim sabor e quantidade. Mesmo sendo barato a proteína é vergonhosa a quantidade.

Em relação a preço alguns produtos estão ok ... outros acho o valor ""salgado """"",neutro,Qualidade do produto
 em se comprar pela loja virtual.,Outros / Genéricos,L5153-EMBARE,"1) Acima de tudo, tirando o cliente online, da mesma fila que o cliente presencial. Se for necessário pegar a MESMA longa e demorada fila, não há razão para comprar pela internet. Tem de haver alguma ""vantagem""""",,
 não compramos mais carne moída de vocês,Outros / Genéricos,L5021-VILA SAUDE (0782),"Não de agora que a qualidade dos produtos da Swift vem caindo, em casa só comprávamos carne na Swift mas ultimamente temos procurado outros locais, pegamos carne moída com gosto de ""carne passada"""" umas 3 vezes"," agora tivemos problema com a """"bananinha"""" e o """"cupim amaciado"""" gosto de passado se não for estragada",
 isso não é ecologicamente correto e nem sustentavel,Outros / Genéricos,L5220-PLANALTO,"Sempre compro na swift, quando não compro pelo site, compro na loja ou no coop, proximo a minha casa. Mais dessa vez fiquei um pouco surpresa ""de forma negativa"""". pois minha compra chegou em sacolas plasticas", com uma etiqueta escrita a mão. ,
 nem tentou me ajudar,Outros / Genéricos,L5058-JD. BONFIGLIOLI (1291),"Quanto a usabilidade do app, não ficou claro em lugar nenhum sobre qual seria o meu código de recebimento do produto. O resultado disso é que o entregador terceirizado da Uber, com a ""boa vontade"""" não quis", limitando-se a dizer que se eu tivesse o código,
 após o entregador foi a loja, ou seja,L5213-REMEDIOS ONIX,"Péssimo. Comprei os produtos, paguei frete para entrega no dia seguinte. Produto não chegou, precisei ligar o dia inteiro para saber qdo seria entregue, a atendente informou que a loja ""esqueceu"""" de mandar", e nunca apareceu com o pedido, bem fora do prazo
 recebi um e-mail com a informação (visual e escrita) de que apenas 1 item estava sendo contabilizado. ,Outros / Genéricos,L5229-GLAUCIO GIL,"Ponto de melhoria: Ao pesar os itens, a loja me enviou um e-mail com notas de ""lamentos e pesares"""" informando que os itens foram removidos e que eu estaria recebendo um desconto por isso. No mesmo instante",,
" é o checklist de uma pessoa de fora. Fica a dica!""",True,L5089-BOA VISTA (1364),"Muitas empresas começam bem seus sites e no decorrer do tempo vão deixando as coisas básicas de lado. existem o Tripé do Básico: Limpeza, Segurança e manutenção. Tendo isso funcionado aí vem o ""Detalhe""""",neutro,App / Site / Pagamento
  e ainda aparecia uma mensagem,Outros / Genéricos,L5184-PRACA VARNHAGEM,"Fiquei chateada, porque tive trabalho dobrado, não consegui fazer pedido,  pelo site e nem pelo app. 
E ainda aconteceu que, pediram pra recadastrar, quando digitei o email, deu retorno por causa do "" @"," dizendo que não aceitava carácter especial e dava o """"@""""",
 agora tenho comprar 2 para pagar quase 37,0.5945,L5044-INDAIATUBA (1243),"Aumentaram o preço e agora querem forçar o cliente a comprar mais unidades do mesmo produto para terem ""desconto"""". Achei que este novo formato ficou péssimo. Exemplo: Pagava 35 reais no saco de carvão"," se comprar apenas 1 sai por quase 39...""",False
 pq confiava na qualidade dos produtos e nunca precisei usar. Mas infelizmente tive essa péssima experiência. Foi na loja da rua Azevedo Soares com rua Nova Jerusalém. Tive que fazer ovos para o jantar e ainda ficar com a casa toda cheirando a carne podre. E para não infectar meu freezer ou geladeira, como infecção intestinal,0.8472,subiu um cheiro forte de podre. Descongelei o outro pacote para ver se estava igual e sim estava. Nem abrindo 3º pacote pq comprei todos juntos e com as mesmas características. Não tenho a nota fiscal, joguei os pacotes fora. Espero que o problema daquela loja com descongelamento seja resolvido," por exemplo. Sem mais Daniela Silva 1198298-2754"""
" foi minha última compra era prático agirá vou comprar toda vez que preciso pois já não vale mais a pena.triste era perfeito""",False,L5266-MATEO BEI,"É  com tristeza que vou parar de consumir a carne preferida do meu filho "" coração de alcatra"""" por várias vezes nos últimos 3 meses mudaram a embalagem para não mostrar bifes cheio de gordura e nervos",negativo,Qualidade do produto
 e, tendo que recorrer à IA,L5056-PENHA (1285),"Ao retirar a compra de 4 potes de Creatina, na embalagem constavam 3 itens, que estavam armazenados num freezer!!! Ao deparar com potes na gôndola, notei frascos com a palavra ""Creasafe"""" na embalagem", comparando os itens, para tentar explicar do que se tratava. Não fiquei satisfeito com a resposta
 como : proteína animal, carbohidratos,L5071-BELA VISTA (1326),"Uma sugestão é deixar um banner nas entradas das lojas com uma lista dos produtos e outra, pode ser em cada setor um tipo de ""cardápio"""" especificando os tipos de nutrientes contidos naqueles produtos", vegetal," etc."""
 tem suas dúvidas elucidadas,0.9973,L5060-RIVIERA (1300),"Quero salientar o excelente serviço prestado pelo Sr.Hermenegildo, (gerente da Loja Swift Riviera de São Lourenço). Pessoas como ele, nos fazem ""querer voltar à comprar""""! O cliente sente-se acolhido"," culminando em uma compra feliz!""",False
 a carne congelada não é mais vermelha,Outros / Genéricos,L5117-NOVA GRANADA,"A qualidade dos produtos está caindo, e preços aumentando.
O que aconteceu com a carne moída light? está difícil encontrar, e quando acho, estão todas com aparência de ""queimadas pelo gelo"""" e velhas", está com coloração marrom.  ,
 posso não estar em casa,Outros / Genéricos,L5230-LARGO DO MACHADO,"Gosto muito de comprar com vcs on line.
Entretanto, a obrigação de fornecer o código relativo à compra, me tem trazido problema. Recebo por e-mail ""em cima da hora"""" da entrega dos produtos. Às vezes", não podendo passar informação para terceiros para recebimento da referida compra. Esta situação está me desanimando bastante.,
" porém não devem subir o preço """"""",True,L5108-MOGI DAS CRUZES (1527),"infelizmente , com essa história do governo maquiar os preços para que a inflação seja a menor possivel, voces também são vitimas do entendimento do governo federal de"" pode baixar a quantidade (kg)",positivo,Preço / Promoções
" se referindo a um casal. Creio que falta um pouco de treinamento e observação do funcionário.""",False,L5148-PARQUE DO CARMO,"Loja da Luiza Americano o vendedor que não sei o nome, usa linguagem totalmente informal, diria que de quebrada, termos como "" e ai família?"""" """" tal produto está ao lado da família corintiana ali""""",positivo,Atendimento / Loja física
 apenas ilude o consumidor," MUITO ATENCIOSAS.""",L5040-GUARULHOS (1211),"com a baixa nos valores de proteína animal nos últimos meses, a empresa poderia promover ofertas e não condicionar ""descontos"""" na compra de um """"segundo"""" produto. Essa forma de """"venda casada""""", mas,positivo
" o motorista - atraves da uber - me mandou uma mensagem pedindo para eu """"descer"""" sendo que eu NUNCA permiti que o meu telefone fosse compartilhado. achei gravissimo isso.""",False,L5059-TUTOIA (1294),"tive problemas com o motorista da entrega. 
discutiu com o porteiro porque eu nao estava ""na porta esperando"""". alem disso tinha um codigo que eu nao sabia e nunca tinha sido informado. por fim",negativo,Entrega / Pedido digital
 ainda tinha o mesmo produto lá. ,Outros / Genéricos,L5002-ALPHAVILLE (0290),"Ridículo. Na entrada da loja tinha as promoções, olhei e fui direto pegar os produtos.

Depois no caixa o produto não estava mais na promoção, disseram que tinha ""acabado o estoque"""". Pois bem",,
" fica dura na grelha.""",True,L5233-MONGAGUA,"Gestão do sortimento/disponibilidade na loja pode melhorar fui comprar duas peças e só tinha uma a outra ""compatível"""" era mais cara. A picanha """"combo"""" ou seja com preço pouco mais acessível",negativo,Preço / Promoções
